time;AAN155Free;AAN155_Ba
2677,6123;6,00E+00;1,16E+02
2678,2227;4,00E+00;1,02E+02
2678,833;9,00E+00;1,03E+02
2679,4434;7,00E+00;1,01E+02
2680,0537;8,00E+00;1,03E+02
2680,6641;7,00E+00;9,60E+01
2681,2744;6,00E+00;9,90E+01
2681,8848;6,00E+00;1,06E+02
2682,4951;7,00E+00;1,04E+02
2683,1055;8,00E+00;1,02E+02
2683,7158;4,00E+00;1,11E+02
2684,3262;7,00E+00;9,40E+01
2684,9365;7,00E+00;1,13E+02
2685,5469;1,10E+01;1,06E+02
2686,1572;6,00E+00;1,06E+02
2686,7676;7,00E+00;1,03E+02
2687,3779;4,00E+00;1,21E+02
2687,9883;7,00E+00;1,10E+02
2688,5986;1,10E+01;1,07E+02
2689,209;1,30E+01;1,13E+02
2689,8193;8,00E+00;9,40E+01
2690,43;5,00E+00;1,07E+02
2691,04;7,00E+00;1,01E+02
2691,65;7,00E+00;1,07E+02
2692,2607;3,00E+00;1,26E+02
2692,8711;1,00E+01;9,50E+01
2693,4814;8,00E+00;1,00E+02
2694,0918;7,00E+00;9,00E+01
2694,7021;1,00E+01;1,03E+02
2695,3125;5,00E+00;1,11E+02
2695,9229;4,00E+00;8,90E+01
2696,5332;1,00E+01;1,09E+02
2697,1436;1,00E+00;1,09E+02
2697,7539;6,00E+00;1,01E+02
2698,3643;8,00E+00;1,11E+02
2698,9746;1,00E+01;1,32E+02
2699,585;2,00E+00;1,11E+02
2700,1953;8,00E+00;1,02E+02
2700,8057;5,00E+00;1,16E+02
2701,416;6,00E+00;1,15E+02
2702,0264;7,00E+00;1,11E+02
2702,6367;8,00E+00;1,07E+02
2703,2471;8,00E+00;8,60E+01
2703,8574;1,00E+01;9,20E+01
2704,4678;1,00E+01;1,02E+02
2705,0781;7,00E+00;1,01E+02
2705,6885;8,00E+00;1,07E+02
2706,2988;6,00E+00;1,08E+02
2706,9092;3,00E+00;1,03E+02
2707,52;1,10E+01;1,05E+02
2708,13;2,00E+00;1,04E+02
2708,74;8,00E+00;1,04E+02
2709,3506;1,20E+01;1,16E+02
2709,9609;1,00E+01;1,10E+02
2710,5713;1,00E+01;1,08E+02
2711,1816;7,00E+00;9,70E+01
2711,792;1,20E+01;9,50E+01
2712,4023;9,00E+00;1,00E+02
2713,0127;4,00E+00;9,70E+01
2713,623;4,00E+00;9,90E+01
2714,2334;1,10E+01;1,22E+02
2714,8438;6,00E+00;1,04E+02
2715,4541;5,00E+00;1,05E+02
2716,0645;4,00E+00;1,11E+02
2716,6748;1,00E+01;1,01E+02
2717,2852;6,00E+00;1,06E+02
2717,8955;6,00E+00;1,04E+02
2718,5059;8,00E+00;1,06E+02
2719,1162;1,50E+01;9,50E+01
2719,7266;7,00E+00;1,06E+02
2720,3369;8,00E+00;1,01E+02
2720,9473;2,00E+00;9,10E+01
2721,5576;5,00E+00;8,70E+01
2722,168;3,00E+00;9,50E+01
2722,7783;5,00E+00;1,15E+02
2723,3887;9,00E+00;9,70E+01
2723,999;4,00E+00;1,18E+02
2724,6094;1,00E+01;9,50E+01
2725,22;5,00E+00;1,11E+02
2725,83;7,00E+00;1,14E+02
2726,44;3,00E+00;1,15E+02
2727,0508;1,00E+01;9,60E+01
2727,6611;7,00E+00;1,08E+02
2728,2715;8,00E+00;1,20E+02
2728,8818;3,00E+00;9,60E+01
2729,4922;2,00E+00;1,15E+02
2730,1025;3,00E+00;1,11E+02
2730,7129;2,00E+00;1,01E+02
2731,3232;8,00E+00;1,14E+02
2731,9336;5,00E+00;9,20E+01
2732,5439;8,00E+00;9,70E+01
2733,1543;7,00E+00;9,90E+01
2733,7646;4,00E+00;1,11E+02
2734,375;5,00E+00;1,10E+02
2734,9854;4,00E+00;1,04E+02
2735,5957;1,00E+01;1,02E+02
2736,2061;4,00E+00;1,05E+02
2736,8164;6,00E+00;7,90E+01
2737,4268;3,00E+00;1,00E+02
2738,0371;1,10E+01;8,80E+01
2738,6475;6,00E+00;9,20E+01
2739,2578;9,00E+00;1,06E+02
2739,8682;5,00E+00;1,03E+02
2740,4785;6,00E+00;9,90E+01
2741,0889;5,00E+00;9,60E+01
2741,6992;8,00E+00;1,01E+02
2742,31;5,00E+00;1,09E+02
2742,92;7,00E+00;1,03E+02
2743,53;1,40E+01;1,06E+02
2744,1406;7,00E+00;9,20E+01
2744,751;6,00E+00;1,14E+02
2745,3613;4,00E+00;1,13E+02
2745,9717;7,00E+00;1,31E+02
2746,582;1,30E+01;1,17E+02
2747,1924;3,00E+00;9,50E+01
2747,8027;6,00E+00;1,06E+02
2748,4131;8,00E+00;1,07E+02
2749,0234;8,00E+00;9,60E+01
2749,6338;7,00E+00;1,06E+02
2750,2441;1,20E+01;1,14E+02
2750,8545;1,10E+01;1,02E+02
2751,4648;7,00E+00;9,50E+01
2752,0752;7,00E+00;1,23E+02
2752,6855;5,00E+00;1,06E+02
2753,2959;5,00E+00;1,14E+02
2753,9063;6,00E+00;1,07E+02
2754,5166;6,00E+00;8,00E+01
2755,127;8,00E+00;1,05E+02
2755,7373;1,00E+01;8,60E+01
2756,3477;1,20E+01;1,16E+02
2756,958;3,00E+00;1,04E+02
2757,5684;3,00E+00;9,30E+01
2758,1787;7,00E+00;9,50E+01
2758,7891;3,00E+00;1,18E+02
2759,3994;4,00E+00;9,20E+01
2760,01;3,00E+00;8,50E+01
2760,62;7,00E+00;1,14E+02
2761,23;1,00E+01;1,05E+02
2761,8408;5,00E+00;1,00E+02
2762,4512;6,00E+00;1,19E+02
2763,0615;5,00E+00;1,11E+02
2763,6719;8,00E+00;1,09E+02
2764,2822;1,10E+01;8,70E+01
2764,8926;7,00E+00;8,80E+01
2765,5029;8,00E+00;1,12E+02
2766,1133;7,00E+00;1,01E+02
2766,7236;7,00E+00;1,06E+02
2767,334;8,00E+00;1,06E+02
2767,9443;3,00E+00;9,20E+01
2768,5547;5,00E+00;1,04E+02
2769,165;1,20E+01;1,05E+02
2769,7754;6,00E+00;1,06E+02
2770,3857;7,00E+00;8,20E+01
2770,9961;8,00E+00;1,15E+02
2771,6064;6,00E+00;9,80E+01
2772,2168;6,00E+00;1,04E+02
2772,8271;5,00E+00;9,40E+01
2773,4375;5,00E+00;1,04E+02
2774,0479;4,00E+00;1,10E+02
2774,6582;9,00E+00;9,70E+01
2775,2686;1,00E+01;1,09E+02
2775,8789;7,00E+00;1,06E+02
2776,4893;8,00E+00;1,06E+02
2777,1;6,00E+00;1,17E+02
2777,71;7,00E+00;1,06E+02
2778,32;1,00E+01;1,02E+02
2778,9307;1,30E+01;8,00E+01
2779,541;3,00E+00;9,90E+01
2780,1514;5,00E+00;1,04E+02
2780,7617;9,00E+00;1,10E+02
2781,3721;9,00E+00;7,40E+01
2781,9824;1,30E+01;9,40E+01
2782,5928;1,10E+01;9,70E+01
2783,2031;7,00E+00;8,80E+01
2783,8135;1,20E+01;9,00E+01
2784,4238;1,00E+01;8,90E+01
2785,0342;9,00E+00;1,07E+02
2785,6445;5,00E+00;8,00E+01
2786,2549;7,00E+00;1,07E+02
2786,8652;5,00E+00;8,50E+01
2787,4756;4,00E+00;9,90E+01
2788,0859;8,00E+00;1,04E+02
2788,6963;1,00E+01;8,40E+01
2789,3066;8,00E+00;8,80E+01
2789,917;5,00E+00;1,15E+02
2790,5273;7,00E+00;1,20E+02
2791,1377;7,00E+00;9,50E+01
2791,748;8,00E+00;9,20E+01
2792,3584;1,00E+01;1,00E+02
2792,9688;6,00E+00;1,01E+02
2793,5791;8,00E+00;8,30E+01
2794,1895;0,00E+00;1,08E+02
2794,8;1,20E+01;1,05E+02
2795,41;1,00E+01;1,03E+02
2796,0205;7,00E+00;9,60E+01
2796,6309;6,00E+00;8,80E+01
2797,2412;8,00E+00;9,70E+01
2797,8516;1,00E+01;9,70E+01
2798,4619;7,00E+00;9,90E+01
2799,0723;8,00E+00;1,09E+02
2799,6826;7,00E+00;9,20E+01
2800,293;4,00E+00;1,13E+02
2800,9033;1,10E+01;1,20E+02
2801,5137;3,00E+00;1,01E+02
2802,124;8,00E+00;1,00E+02
2802,7344;8,00E+00;7,90E+01
2803,3447;8,00E+00;9,70E+01
2803,9551;6,00E+00;8,90E+01
2804,5654;1,10E+01;1,02E+02
2805,1758;6,00E+00;8,20E+01
2805,7861;9,00E+00;9,00E+01
2806,3965;5,00E+00;1,07E+02
2807,0068;7,00E+00;1,03E+02
2807,6172;1,00E+01;1,05E+02
2808,2275;5,00E+00;9,90E+01
2808,8379;6,00E+00;1,23E+02
2809,4482;4,00E+00;1,02E+02
2810,0586;7,00E+00;1,02E+02
2810,6689;6,00E+00;1,00E+02
2811,2793;8,00E+00;8,80E+01
2811,89;1,20E+01;1,07E+02
2812,5;7,00E+00;1,16E+02
2813,11;6,00E+00;7,90E+01
2813,7207;5,00E+00;1,07E+02
2814,3311;3,00E+00;1,11E+02
2814,9414;4,00E+00;9,30E+01
2815,5518;6,00E+00;1,04E+02
2816,1621;6,00E+00;1,12E+02
2816,7725;7,00E+00;9,00E+01
2817,3828;7,00E+00;9,40E+01
2817,9932;9,00E+00;9,30E+01
2818,6035;8,00E+00;1,15E+02
2819,2139;6,00E+00;8,80E+01
2819,8242;1,10E+01;8,90E+01
2820,4346;7,00E+00;8,50E+01
2821,0449;1,10E+01;7,50E+01
2821,6553;1,30E+01;9,90E+01
2822,2656;9,00E+00;9,20E+01
2822,876;6,00E+00;1,01E+02
2823,4863;1,00E+01;1,09E+02
2824,0967;6,00E+00;9,80E+01
2824,707;6,00E+00;9,00E+01
2825,3174;1,50E+01;1,00E+02
2825,9277;1,10E+01;1,16E+02
2826,5381;7,00E+00;1,07E+02
2827,1484;5,00E+00;9,50E+01
2827,7588;5,00E+00;1,06E+02
2828,3691;6,00E+00;1,14E+02
2828,9795;8,00E+00;9,50E+01
2829,59;1,20E+01;1,13E+02
2830,2;6,00E+00;9,00E+01
2830,8105;6,00E+00;1,04E+02
2831,4209;1,00E+01;1,13E+02
2832,0313;1,00E+01;1,19E+02
2832,6416;1,30E+01;8,30E+01
2833,252;4,00E+00;1,07E+02
2833,8623;8,00E+00;1,12E+02
2834,4727;5,00E+00;1,10E+02
2835,083;3,00E+00;9,80E+01
2835,6934;5,00E+00;1,32E+02
2836,3037;4,00E+00;1,04E+02
2836,9141;9,00E+00;9,70E+01
2837,5244;5,00E+00;9,40E+01
2838,1348;9,00E+00;1,08E+02
2838,7451;6,00E+00;9,70E+01
2839,3555;7,00E+00;1,10E+02
2839,9658;8,00E+00;1,08E+02
2840,5762;7,00E+00;8,70E+01
2841,1865;5,00E+00;8,70E+01
2841,7969;5,00E+00;8,40E+01
2842,4072;6,00E+00;9,30E+01
2843,0176;6,00E+00;1,02E+02
2843,6279;9,00E+00;1,11E+02
2844,2383;4,00E+00;1,07E+02
2844,8486;1,10E+01;9,30E+01
2845,459;1,00E+01;9,70E+01
2846,0693;9,00E+00;9,60E+01
2846,68;9,00E+00;1,06E+02
2847,29;1,00E+00;9,80E+01
2847,9;1,00E+01;9,10E+01
2848,5107;6,00E+00;1,02E+02
2849,1211;6,00E+00;9,50E+01
2849,7314;7,00E+00;1,13E+02
2850,3418;1,10E+01;1,04E+02
2850,9521;9,00E+00;1,03E+02
2851,5625;1,20E+01;9,90E+01
2852,1729;1,00E+00;8,80E+01
2852,7832;6,00E+00;9,10E+01
2853,3936;7,00E+00;8,00E+01
2854,0039;5,00E+00;1,02E+02
2854,6143;8,00E+00;9,60E+01
2855,2246;1,00E+01;9,90E+01
2855,835;6,00E+00;9,40E+01
2856,4453;9,00E+00;9,10E+01
2857,0557;4,00E+00;7,70E+01
2857,666;6,00E+00;9,30E+01
2858,2764;6,00E+00;1,08E+02
2858,8867;9,00E+00;7,50E+01
2859,4971;7,00E+00;8,80E+01
2860,1074;1,10E+01;9,40E+01
2860,7178;5,00E+00;1,03E+02
2861,3281;1,10E+01;1,10E+02
2861,9385;1,10E+01;9,10E+01
2862,5488;5,00E+00;1,01E+02
2863,1592;6,00E+00;9,70E+01
2863,77;8,00E+00;8,50E+01
2864,38;8,00E+00;1,02E+02
2864,99;8,00E+00;8,50E+01
2865,6006;9,00E+00;1,08E+02
2866,2109;1,00E+01;8,90E+01
2866,8213;7,00E+00;1,10E+02
2867,4316;5,00E+00;9,90E+01
2868,042;6,00E+00;8,90E+01
2868,6523;1,00E+01;8,60E+01
2869,2627;6,00E+00;1,04E+02
2869,873;6,00E+00;1,01E+02
2870,4834;8,00E+00;8,30E+01
2871,0938;6,00E+00;1,02E+02
2871,7041;6,00E+00;9,10E+01
2872,3145;8,00E+00;1,01E+02
2872,9248;8,00E+00;9,10E+01
2873,5352;7,00E+00;1,13E+02
2874,1455;9,00E+00;1,04E+02
2874,7559;9,00E+00;1,09E+02
2875,3662;4,00E+00;9,00E+01
2875,9766;8,00E+00;1,09E+02
2876,5869;7,00E+00;9,20E+01
2877,1973;8,00E+00;9,70E+01
2877,8076;1,20E+01;9,00E+01
2878,418;7,00E+00;1,01E+02
2879,0283;5,00E+00;1,01E+02
2879,6387;9,00E+00;1,00E+02
2880,249;9,00E+00;9,50E+01
2880,8594;1,30E+01;9,90E+01
2881,47;9,00E+00;9,70E+01
2882,08;4,00E+00;1,07E+02
2882,69;1,00E+01;8,70E+01
2883,3008;1,40E+01;9,70E+01
2883,9111;9,00E+00;1,07E+02
2884,5215;7,00E+00;8,00E+01
2885,1318;5,00E+00;9,50E+01
2885,7422;5,00E+00;1,01E+02
2886,3525;1,20E+01;9,80E+01
2886,9629;8,00E+00;1,02E+02
2887,5732;1,00E+01;8,80E+01
2888,1836;9,00E+00;9,80E+01
2888,7939;1,00E+01;9,70E+01
2889,4043;8,00E+00;9,40E+01
2890,0146;7,00E+00;8,60E+01
2890,625;9,00E+00;9,50E+01
2891,2354;1,00E+01;8,80E+01
2891,8457;7,00E+00;9,40E+01
2892,4561;8,00E+00;9,10E+01
2893,0664;6,00E+00;9,60E+01
2893,6768;4,00E+00;8,90E+01
2894,2871;2,00E+00;7,20E+01
2894,8975;1,00E+01;8,40E+01
2895,5078;5,00E+00;9,50E+01
2896,1182;6,00E+00;9,30E+01
2896,7285;1,00E+01;1,07E+02
2897,3389;5,00E+00;1,20E+02
2897,9492;3,00E+00;8,00E+01
2898,56;3,00E+00;9,70E+01
2899,17;9,00E+00;1,01E+02
2899,78;1,00E+01;8,10E+01
2900,3906;4,00E+00;1,00E+02
2901,001;6,00E+00;1,05E+02
2901,6113;5,00E+00;9,00E+01
2902,2217;9,00E+00;8,70E+01
2902,832;7,00E+00;9,60E+01
2903,4424;8,00E+00;9,90E+01
2904,0527;7,00E+00;1,05E+02
2904,6631;5,00E+00;8,90E+01
2905,2734;3,00E+00;9,90E+01
2905,8838;8,00E+00;8,20E+01
2906,4941;8,00E+00;9,50E+01
2907,1045;5,00E+00;1,01E+02
2907,7148;7,00E+00;1,04E+02
2908,3252;8,00E+00;9,40E+01
2908,9355;4,00E+00;9,20E+01
2909,5459;6,00E+00;8,50E+01
2910,1563;5,00E+00;8,80E+01
2910,7666;1,00E+01;1,01E+02
2911,377;9,00E+00;9,20E+01
2911,9873;1,00E+01;1,07E+02
2912,5977;9,00E+00;9,50E+01
2913,208;7,00E+00;9,20E+01
2913,8184;6,00E+00;9,90E+01
2914,4287;9,00E+00;1,12E+02
2915,0391;8,00E+00;8,90E+01
2915,6494;1,10E+01;9,10E+01
2916,26;1,00E+01;9,90E+01
2916,87;7,00E+00;7,80E+01
2917,48;4,00E+00;8,80E+01
2918,0908;1,00E+01;9,40E+01
2918,7012;5,00E+00;7,80E+01
2919,3115;1,10E+01;9,40E+01
2919,9219;1,00E+01;8,50E+01
2920,5322;7,00E+00;9,90E+01
2921,1426;7,00E+00;9,80E+01
2921,7529;9,00E+00;9,00E+01
2922,3633;6,00E+00;8,00E+01
2922,9736;4,00E+00;9,60E+01
2923,584;7,00E+00;8,00E+01
2924,1943;6,00E+00;1,00E+02
2924,8047;4,00E+00;1,02E+02
2925,415;3,00E+00;1,01E+02
2926,0254;4,00E+00;8,10E+01
2926,6357;1,00E+01;7,80E+01
2927,2461;9,00E+00;7,40E+01
2927,8564;6,00E+00;1,00E+02
2928,4668;7,00E+00;1,00E+02
2929,0771;9,00E+00;8,80E+01
2929,6875;6,00E+00;1,01E+02
2930,2979;7,00E+00;9,00E+01
2930,9082;5,00E+00;1,00E+02
2931,5186;1,10E+01;8,70E+01
2932,1289;3,00E+00;1,12E+02
2932,7393;1,10E+01;9,60E+01
2933,35;1,30E+01;1,01E+02
2933,96;1,00E+01;8,40E+01
2934,57;8,00E+00;7,50E+01
2935,1807;1,00E+01;8,00E+01
2935,791;1,00E+01;9,40E+01
2936,4014;6,00E+00;8,60E+01
2937,0117;1,10E+01;9,80E+01
2937,6221;3,00E+00;1,04E+02
2938,2324;9,00E+00;9,50E+01
2938,8428;8,00E+00;1,06E+02
2939,4531;6,00E+00;9,90E+01
2940,0635;8,00E+00;1,16E+02
2940,6738;5,00E+00;1,00E+02
2941,2842;1,10E+01;1,02E+02
2941,8945;4,00E+00;8,20E+01
2942,5049;1,40E+01;9,60E+01
2943,1152;1,20E+01;9,70E+01
2943,7256;5,00E+00;9,50E+01
2944,3359;3,00E+00;9,90E+01
2944,9463;6,00E+00;8,20E+01
2945,5566;5,00E+00;7,80E+01
2946,167;9,00E+00;9,60E+01
2946,7773;2,00E+00;8,40E+01
2947,3877;1,00E+01;9,40E+01
2947,998;2,00E+00;1,03E+02
2948,6084;1,00E+01;8,70E+01
2949,2188;4,00E+00;8,50E+01
2949,8291;5,00E+00;9,40E+01
2950,4395;7,00E+00;9,20E+01
2951,05;9,00E+00;9,40E+01
2951,66;8,00E+00;8,50E+01
2952,2705;5,00E+00;7,80E+01
2952,8809;6,00E+00;8,90E+01
2953,4912;3,00E+00;1,10E+02
2954,1016;8,00E+00;8,50E+01
2954,7119;5,00E+00;9,00E+01
2955,3223;7,00E+00;8,50E+01
2955,9326;5,00E+00;8,70E+01
2956,543;8,00E+00;7,30E+01
2957,1533;9,00E+00;9,30E+01
2957,7637;9,00E+00;8,60E+01
2958,374;1,30E+01;8,80E+01
2958,9844;1,40E+01;1,00E+02
2959,5947;5,00E+00;1,00E+02
2960,2051;1,40E+01;9,20E+01
2960,8154;1,10E+01;8,10E+01
2961,4258;1,20E+01;9,80E+01
2962,0361;5,00E+00;8,60E+01
2962,6465;5,00E+00;9,00E+01
2963,2568;6,00E+00;8,50E+01
2963,8672;8,00E+00;8,00E+01
2964,4775;1,00E+01;7,90E+01
2965,0879;6,00E+00;9,40E+01
2965,6982;1,00E+01;9,70E+01
2966,3086;3,00E+00;7,80E+01
2966,9189;4,00E+00;9,40E+01
2967,5293;5,00E+00;7,20E+01
2968,14;6,00E+00;8,50E+01
2968,75;6,00E+00;7,80E+01
2969,36;7,00E+00;9,90E+01
2969,9707;9,00E+00;8,90E+01
2970,5811;4,00E+00;8,50E+01
2971,1914;3,00E+00;8,50E+01
2971,8018;5,00E+00;8,80E+01
2972,4121;8,00E+00;8,90E+01
2973,0225;4,00E+00;9,00E+01
2973,6328;8,00E+00;9,10E+01
2974,2432;6,00E+00;9,50E+01
2974,8535;2,00E+00;8,40E+01
2975,4639;6,00E+00;8,30E+01
2976,0742;3,00E+00;8,70E+01
2976,6846;8,00E+00;1,08E+02
2977,2949;8,00E+00;9,80E+01
2977,9053;7,00E+00;9,20E+01
2978,5156;9,00E+00;9,50E+01
2979,126;6,00E+00;1,13E+02
2979,7363;4,00E+00;1,07E+02
2980,3467;7,00E+00;8,60E+01
2980,957;3,00E+00;1,02E+02
2981,5674;1,10E+01;9,60E+01
2982,1777;4,00E+00;8,90E+01
2982,7881;6,00E+00;9,80E+01
2983,3984;5,00E+00;7,70E+01
2984,0088;6,00E+00;7,60E+01
2984,6191;6,00E+00;7,50E+01
2985,2295;5,00E+00;8,00E+01
2985,84;8,00E+00;9,90E+01
2986,45;1,00E+01;9,70E+01
2987,0605;1,20E+01;8,20E+01
2987,6709;1,20E+01;9,40E+01
2988,2813;1,00E+01;7,20E+01
2988,8916;7,00E+00;6,90E+01
2989,502;9,00E+00;7,10E+01
2990,1123;8,00E+00;7,40E+01
2990,7227;7,00E+00;1,02E+02
2991,333;5,00E+00;8,70E+01
2991,9434;4,00E+00;9,00E+01
2992,5537;5,00E+00;8,60E+01
2993,1641;8,00E+00;8,60E+01
2993,7744;4,00E+00;8,20E+01
2994,3848;8,00E+00;1,08E+02
2994,9951;8,00E+00;8,80E+01
2995,6055;1,00E+01;8,10E+01
2996,2158;7,00E+00;7,70E+01
2996,8262;6,00E+00;9,90E+01
2997,4365;4,00E+00;8,60E+01
2998,0469;4,00E+00;7,10E+01
2998,6572;7,00E+00;8,40E+01
2999,2676;4,00E+00;9,30E+01
2999,8779;1,10E+01;8,70E+01
3000,4883;7,00E+00;9,80E+01
3001,0986;7,00E+00;9,90E+01
3001,709;1,00E+01;9,50E+01
3002,3193;6,00E+00;1,00E+02
3002,93;3,00E+00;9,20E+01
3003,54;1,10E+01;1,00E+02
3004,15;6,00E+00;7,10E+01
3004,7607;8,00E+00;8,80E+01
3005,3711;1,20E+01;9,20E+01
3005,9814;9,00E+00;9,50E+01
3006,5918;1,00E+00;9,00E+01
3007,2021;5,00E+00;8,20E+01
3007,8125;9,00E+00;6,70E+01
3008,4229;6,00E+00;9,50E+01
3009,0332;7,00E+00;8,50E+01
3009,6436;6,00E+00;8,50E+01
3010,2539;8,00E+00;7,50E+01
3010,8643;1,20E+01;9,90E+01
3011,4746;6,00E+00;9,10E+01
3012,085;6,00E+00;9,60E+01
3012,6953;8,00E+00;7,90E+01
3013,3057;4,00E+00;8,80E+01
3013,916;4,00E+00;9,90E+01
3014,5264;3,00E+00;9,50E+01
3015,1367;5,00E+00;1,05E+02
3015,7471;9,00E+00;8,10E+01
3016,3574;5,00E+00;8,80E+01
3016,9678;7,00E+00;8,60E+01
3017,5781;1,00E+01;9,90E+01
3018,1885;8,00E+00;7,40E+01
3018,7988;4,00E+00;9,80E+01
3019,4092;1,10E+01;1,04E+02
3020,02;8,00E+00;7,90E+01
3020,63;8,00E+00;1,02E+02
3021,24;3,00E+00;8,60E+01
3021,8506;1,20E+01;8,20E+01
3022,4609;8,00E+00;7,50E+01
3023,0713;6,00E+00;9,30E+01
3023,6816;6,00E+00;9,50E+01
3024,292;6,00E+00;8,90E+01
3024,9023;4,00E+00;7,60E+01
3025,5127;1,30E+01;9,90E+01
3026,123;1,10E+01;7,40E+01
3026,7334;9,00E+00;9,20E+01
3027,3438;6,00E+00;9,40E+01
3027,9541;6,00E+00;8,80E+01
3028,5645;9,00E+00;9,30E+01
3029,1748;4,00E+00;9,50E+01
3029,7852;5,00E+00;9,30E+01
3030,3955;7,00E+00;7,60E+01
3031,0059;9,00E+00;7,50E+01
3031,6162;7,00E+00;8,40E+01
3032,2266;9,00E+00;1,05E+02
3032,8369;4,00E+00;7,70E+01
3033,4473;7,00E+00;7,70E+01
3034,0576;6,00E+00;9,50E+01
3034,668;3,00E+00;8,60E+01
3035,2783;7,00E+00;9,40E+01
3035,8887;8,00E+00;9,20E+01
3036,499;3,00E+00;8,90E+01
3037,1094;7,00E+00;8,20E+01
3037,72;1,60E+01;8,10E+01
3038,33;1,30E+01;8,60E+01
3038,94;1,20E+01;7,40E+01
3039,5508;9,00E+00;9,10E+01
3040,1611;3,00E+00;6,90E+01
3040,7715;6,00E+00;8,80E+01
3041,3818;1,00E+01;1,03E+02
3041,9922;7,00E+00;7,90E+01
3042,6025;5,00E+00;9,10E+01
3043,2129;1,20E+01;8,10E+01
3043,8232;1,60E+01;9,60E+01
3044,4336;6,00E+00;8,60E+01
3045,0439;1,00E+01;8,70E+01
3045,6543;3,00E+00;7,90E+01
3046,2646;1,00E+01;7,20E+01
3046,875;5,00E+00;1,01E+02
3047,4854;3,00E+00;7,10E+01
3048,0957;1,90E+01;7,60E+01
3048,7061;5,00E+00;8,30E+01
3049,3164;8,00E+00;1,01E+02
3049,9268;4,00E+00;7,20E+01
3050,5371;9,00E+00;9,90E+01
3051,1475;7,00E+00;8,20E+01
3051,7578;5,00E+00;8,90E+01
3052,3682;8,00E+00;6,90E+01
3052,9785;1,20E+01;7,80E+01
3053,5889;5,00E+00;7,90E+01
3054,1992;3,00E+00;7,30E+01
3054,81;9,00E+00;8,10E+01
3055,42;9,00E+00;7,00E+01
3056,03;7,00E+00;7,60E+01
3056,6406;6,00E+00;7,10E+01
3057,251;8,00E+00;1,01E+02
3057,8613;6,00E+00;8,10E+01
3058,4717;1,00E+01;8,10E+01
3059,082;8,00E+00;1,06E+02
3059,6924;1,60E+01;9,00E+01
3060,3027;8,00E+00;9,40E+01
3060,9131;1,00E+01;8,00E+01
3061,5234;8,00E+00;8,30E+01
3062,1338;1,30E+01;9,50E+01
3062,7441;5,00E+00;8,40E+01
3063,3545;4,00E+00;8,50E+01
3063,9648;6,00E+00;1,03E+02
3064,5752;8,00E+00;9,20E+01
3065,1855;5,00E+00;9,40E+01
3065,7959;1,10E+01;9,10E+01
3066,4063;7,00E+00;8,40E+01
3067,0166;3,00E+00;7,40E+01
3067,627;8,00E+00;8,10E+01
3068,2373;9,00E+00;8,10E+01
3068,8477;1,20E+01;6,80E+01
3069,458;8,00E+00;8,20E+01
3070,0684;1,00E+01;8,80E+01
3070,6787;6,00E+00;9,30E+01
3071,2891;1,00E+01;9,80E+01
3071,8994;7,00E+00;9,30E+01
3072,51;7,00E+00;9,00E+01
3073,12;7,00E+00;8,90E+01
3073,73;9,00E+00;9,30E+01
3074,3408;8,00E+00;8,60E+01
3074,9512;8,00E+00;7,10E+01
3075,5615;8,00E+00;9,20E+01
3076,1719;7,00E+00;8,80E+01
3076,7822;7,00E+00;7,00E+01
3077,3926;9,00E+00;8,70E+01
3078,0029;9,00E+00;8,70E+01
3078,6133;9,00E+00;8,10E+01
3079,2236;5,00E+00;8,20E+01
3079,834;7,00E+00;7,90E+01
3080,4443;8,00E+00;7,60E+01
3081,0547;9,00E+00;9,10E+01
3081,665;1,70E+01;7,70E+01
3082,2754;4,00E+00;9,10E+01
3082,8857;5,00E+00;8,80E+01
3083,4961;6,00E+00;7,40E+01
3084,1064;7,00E+00;7,50E+01
3084,7168;3,00E+00;8,40E+01
3085,3271;1,20E+01;7,90E+01
3085,9375;1,10E+01;7,10E+01
3086,5479;1,20E+01;6,20E+01
3087,1582;5,00E+00;9,50E+01
3087,7686;6,00E+00;8,60E+01
3088,3789;3,00E+00;8,10E+01
3088,9893;4,00E+00;7,80E+01
3089,6;5,00E+00;8,30E+01
3090,21;1,10E+01;8,20E+01
3090,82;6,00E+00;8,90E+01
3091,4307;7,00E+00;7,50E+01
3092,041;5,00E+00;6,70E+01
3092,6514;9,00E+00;9,90E+01
3093,2617;6,00E+00;9,30E+01
3093,8721;7,00E+00;8,40E+01
3094,4824;7,00E+00;8,20E+01
3095,0928;5,00E+00;9,10E+01
3095,7031;8,00E+00;9,00E+01
3096,3135;8,00E+00;8,70E+01
3096,9238;9,00E+00;8,00E+01
3097,5342;6,00E+00;8,70E+01
3098,1445;8,00E+00;7,70E+01
3098,7549;1,50E+01;8,70E+01
3099,3652;6,00E+00;8,00E+01
3099,9756;6,00E+00;8,80E+01
3100,5859;3,00E+00;7,20E+01
3101,1963;4,00E+00;7,00E+01
3101,8066;7,00E+00;7,10E+01
3102,417;9,00E+00;8,40E+01
3103,0273;5,00E+00;7,10E+01
3103,6377;8,00E+00;8,60E+01
3104,248;5,00E+00;7,90E+01
3104,8584;1,00E+01;7,50E+01
3105,4688;7,00E+00;8,30E+01
3106,0791;7,00E+00;8,80E+01
3106,6895;6,00E+00;9,20E+01
3107,3;1,20E+01;8,40E+01
